sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
1.712236504E+2,1.221854627E+2,1.294263760E+2,9.313003851E+1,

Count Trace ChA [kHz],Count Trace ChB [kHz]
1.292800903E+2,9.473800659E+1
1.876258850E+2,1.391601562E+2
2.398109436E+2,1.798439026E+2
2.010154724E+2,1.490020752E+2
1.464462280E+2,1.104927063E+2
1.407241821E+2,1.056480408E+2
1.557922363E+2,1.161766052E+2
1.601600647E+2,1.226997375E+2
1.359367371E+2,1.019096375E+2
1.794624329E+2,1.357841492E+2
1.769065857E+2,1.317024231E+2
1.483917236E+2,1.109695435E+2
1.736450195E+2,1.297569275E+2
1.670265198E+2,1.240730286E+2
1.616287231E+2,1.201248169E+2
1.726722717E+2,1.304626465E+2
1.613807678E+2,1.230239868E+2
1.538658142E+2,1.146888733E+2
1.284599304E+2,9.586334229E+1
8.417129517E+1,6.546020508E+1
5.462646484E+1,4.032135010E+1
6.702423096E+1,4.930496216E+1
5.262374878E+1,3.862380981E+1
7.339477539E+1,5.884170532E+1
6.399154663E+1,4.772186279E+1
9.185791016E+1,6.774902344E+1
1.070785522E+2,7.959365845E+1
1.518058777E+2,1.128768921E+2
1.384162903E+2,1.033401489E+2
1.308250427E+2,9.325027466E+1
6.221771240E+1,4.619598389E+1
5.073547363E+1,3.808975220E+1
5.392074585E+1,4.112243652E+1
5.069732666E+1,3.913879395E+1
8.413314819E+1,6.460189819E+1
8.567810059E+1,6.513595581E+1
1.525878906E+2,1.121711731E+2
1.057624817E+2,7.913589478E+1
1.021194458E+2,7.650375366E+1
1.215362549E+2,9.193420410E+1
7.564544678E+1,5.830764771E+1
9.695053101E+1,7.211685181E+1
6.141662598E+1,4.482269287E+1
4.423141479E+1,3.217697144E+1
6.486892700E+1,5.065917969E+1
1.310920715E+2,9.740829468E+1
1.223754883E+2,9.294509888E+1
3.008079529E+2,2.253532410E+2
2.749824524E+2,2.062988281E+2
3.618431091E+2,2.731323242E+2
3.853607178E+2,2.925491333E+2
3.249549866E+2,2.494049072E+2
3.365898132E+2,2.470016479E+2
3.480148315E+2,2.622032166E+2
2.512931824E+2,1.915931702E+2
2.066612244E+2,1.551818848E+2
7.978439331E+1,6.103515625E+1
6.563186646E+1,4.758834839E+1
8.928298950E+1,6.690979004E+1
8.682250977E+1,6.317138672E+1
1.310348511E+2,9.693145752E+1
1.886558533E+2,1.415443420E+2
1.691055298E+2,1.261901855E+2
2.185440063E+2,1.665306091E+2
2.931404114E+2,2.242660522E+2
1.880073547E+2,1.450920105E+2
1.680183411E+2,1.254653931E+2
8.901596069E+1,6.748199463E+1
5.514144897E+1,4.285812378E+1
5.296707153E+1,3.669738770E+1
4.644393921E+1,3.536224365E+1
7.722854614E+1,5.935668945E+1
1.099586487E+2,8.445739746E+1
1.213836670E+2,9.061813354E+1
1.997756958E+2,1.507377625E+2
1.897239685E+2,1.441955566E+2
1.451301575E+2,1.091384888E+2
1.177406311E+2,9.122848511E+1
1.422309875E+2,1.081085205E+2
1.067733765E+2,8.058547974E+1
1.399612427E+2,1.008415222E+2
1.376914978E+2,1.028823853E+2
7.898330688E+1,5.966186523E+1
8.216857910E+1,5.887985229E+1
8.859634399E+1,6.362915039E+1
1.160621643E+2,8.739471436E+1
5.193710327E+1,3.858566284E+1
3.974914551E+1,3.147125244E+1
5.849838257E+1,4.302978516E+1
5.453109741E+1,4.024505615E+1
7.476806641E+1,5.537033081E+1
6.488800049E+1,5.058288574E+1
9.057998657E+1,6.679534912E+1
1.482772827E+2,1.142883301E+2
2.569007874E+2,1.992797852E+2
2.008628845E+2,1.497077942E+2
2.540588379E+2,1.934242249E+2
2.406120300E+2,1.788330078E+2
2.901458740E+2,2.229499817E+2
2.225685120E+2,1.675415039E+2
2.017402649E+2,1.519393921E+2
1.771163940E+2,1.356124878E+2
1.714897156E+2,1.317977905E+2
1.554489136E+2,1.178741455E+2
1.585388184E+2,1.198577881E+2
8.354187012E+1,6.309509277E+1
7.663726807E+1,5.731582642E+1
7.123947144E+1,5.348205566E+1
5.378723145E+1,3.953933716E+1
4.346847534E+1,3.293991089E+1
5.970001221E+1,4.411697388E+1
7.902145386E+1,5.838394165E+1
9.689331055E+1,7.236480713E+1
1.179504395E+2,8.777618408E+1
2.029991150E+2,1.501464844E+2
1.851463318E+2,1.426696777E+2
2.211761475E+2,1.642990112E+2
1.372337341E+2,9.922027588E+1
1.661872864E+2,1.196670532E+2
1.829910278E+2,1.416969299E+2
1.784896851E+2,1.318931580E+2
1.580619812E+2,1.152992249E+2
1.182937622E+2,8.592605591E+1
7.369995117E+1,5.689620972E+1
1.130867004E+2,8.306503296E+1
9.319305420E+1,6.738662720E+1
1.879882812E+2,1.394653320E+2
2.250289917E+2,1.684188843E+2
2.861404419E+2,2.130508423E+2
1.591873169E+2,1.227951050E+2
1.650428772E+2,1.235961914E+2
1.713752747E+2,1.296615601E+2
1.567077637E+2,1.193237305E+2
1.326560974E+2,1.022148132E+2
1.139640808E+2,8.825302124E+1
1.358032227E+2,1.004219055E+2
1.138496399E+2,8.594512939E+1
1.049804687E+2,8.031845093E+1
