sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
6.697762719E+1,2.219283033E+0,6.149019514E+1,2.079294463E+0,

Count Trace ChA [kHz],Count Trace ChB [kHz]
6.792068481E+1,6.271362305E+1
6.631851196E+1,5.817413330E+1
7.087707520E+1,6.486892700E+1
6.303787231E+1,6.160736084E+1
6.607055664E+1,6.309509277E+1
6.679534912E+1,6.061553955E+1
6.931304932E+1,6.313323975E+1
6.708145142E+1,6.090164185E+1
6.900787354E+1,6.189346313E+1
6.811141968E+1,6.143569946E+1
6.488800049E+1,5.933761597E+1
6.410598755E+1,6.004333496E+1
6.977081299E+1,6.374359131E+1
6.681442261E+1,6.246566772E+1
6.870269775E+1,6.158828735E+1
6.761550903E+1,6.126403809E+1
6.797790527E+1,6.238937378E+1
6.891250610E+1,6.113052368E+1
6.729125977E+1,6.326675415E+1
6.662368774E+1,6.113052368E+1
6.830215454E+1,6.389617920E+1
6.837844849E+1,6.189346313E+1
6.492614746E+1,6.195068359E+1
6.517410278E+1,6.093978882E+1
6.952285767E+1,6.391525269E+1
6.782531738E+1,5.922317505E+1
7.295608521E+1,6.666183472E+1
6.641387939E+1,6.038665771E+1
7.003784180E+1,6.389617920E+1
6.757736206E+1,6.124496460E+1
6.080627441E+1,5.882263184E+1
6.584167480E+1,6.174087524E+1
6.299972534E+1,5.908966064E+1
6.761550903E+1,6.132125854E+1
6.441116333E+1,5.800247192E+1
6.938934326E+1,6.374359131E+1
6.635665894E+1,6.029129028E+1
6.896972656E+1,6.296157837E+1
6.557464600E+1,5.954742432E+1
6.755828857E+1,6.116867065E+1
6.975173950E+1,6.193161011E+1
6.624221802E+1,5.956649780E+1
7.110595703E+1,6.710052490E+1
6.868362427E+1,6.368637085E+1
6.608963013E+1,6.032943726E+1
6.881713867E+1,6.351470947E+1
6.708145142E+1,6.181716919E+1
6.755828857E+1,6.174087524E+1
6.774902344E+1,6.223678589E+1
6.547927856E+1,5.786895752E+1
7.156372070E+1,6.675720215E+1
7.110595703E+1,6.593704224E+1
6.597518921E+1,6.078720093E+1
6.492614746E+1,6.065368652E+1
6.774902344E+1,6.038665771E+1
6.801605225E+1,6.256103516E+1
6.847381592E+1,6.248474121E+1
6.834030151E+1,6.080627441E+1
6.778717041E+1,6.059646606E+1
6.870269775E+1,6.120681763E+1
6.416320801E+1,6.137847900E+1
6.814956665E+1,6.240844727E+1
6.885528564E+1,6.448745728E+1
6.231307983E+1,5.861282349E+1
6.500244141E+1,6.067276001E+1
6.706237793E+1,6.229400635E+1
6.921768188E+1,6.462097168E+1
6.813049316E+1,6.017684937E+1
6.505966187E+1,6.019592285E+1
7.074356079E+1,6.372451782E+1
6.814956665E+1,6.385803223E+1
6.738662720E+1,6.225585937E+1
6.748199463E+1,6.343841553E+1
6.551742554E+1,6.071090698E+1
6.662368774E+1,6.231307983E+1
6.591796875E+1,6.254196167E+1
6.786346436E+1,6.229400635E+1
6.887435913E+1,6.196975708E+1
6.752014160E+1,5.947113037E+1
6.681442261E+1,6.231307983E+1
7.324218750E+1,6.494522095E+1
6.530761719E+1,5.737304687E+1
6.816864014E+1,6.118774414E+1
6.547927856E+1,6.380081177E+1
6.231307983E+1,5.720138550E+1
6.786346436E+1,6.202697754E+1
6.614685059E+1,5.937576294E+1
6.567001343E+1,6.174087524E+1
7.066726685E+1,5.983352661E+1
6.732940674E+1,6.093978882E+1
6.986618042E+1,6.626129150E+1
6.731033325E+1,6.158828735E+1
6.669998169E+1,6.233215332E+1
6.881713867E+1,6.240844727E+1
6.813049316E+1,6.469726562E+1
6.238937378E+1,5.981445312E+1
6.809234619E+1,6.246566772E+1
6.870269775E+1,6.507873535E+1
6.668090820E+1,6.191253662E+1
6.484985352E+1,5.914688110E+1
6.729125977E+1,6.063461304E+1
7.164001465E+1,6.650924683E+1
6.673812866E+1,6.214141846E+1
6.675720215E+1,6.233215332E+1
7.221221924E+1,6.361007690E+1
6.893157959E+1,6.565093994E+1
6.690979004E+1,6.156921387E+1
6.587982178E+1,6.231307983E+1
6.521224976E+1,5.958557129E+1
6.946563721E+1,6.242752075E+1
6.677627563E+1,6.406784058E+1
6.658554077E+1,6.082534790E+1
6.784439087E+1,6.420135498E+1
6.702423096E+1,6.042480469E+1
6.553649902E+1,6.090164185E+1
6.668090820E+1,6.017684937E+1
6.628036499E+1,6.280899048E+1
6.681442261E+1,6.210327148E+1
6.692886353E+1,5.943298340E+1
6.284713745E+1,5.819320679E+1
6.561279297E+1,5.798339844E+1
6.561279297E+1,6.166458130E+1
6.736755371E+1,6.179809570E+1
6.855010986E+1,6.271362305E+1
6.795883179E+1,5.922317505E+1
6.608963013E+1,6.200790405E+1
6.542205811E+1,6.120681763E+1
6.902694702E+1,6.214141846E+1
7.122039795E+1,6.408691406E+1
6.875991821E+1,6.408691406E+1
6.540298462E+1,6.114959717E+1
6.565093994E+1,5.792617798E+1
6.177902222E+1,5.651473999E+1
6.816864014E+1,6.040573120E+1
6.755828857E+1,6.221771240E+1
6.832122803E+1,6.193161011E+1
7.089614868E+1,6.700515747E+1
6.933212280E+1,6.307601929E+1
6.637573242E+1,5.964279175E+1
6.729125977E+1,6.229400635E+1
6.610870361E+1,6.031036377E+1
6.544113159E+1,6.175994873E+1
6.589889526E+1,6.135940552E+1
6.324768066E+1,5.758285522E+1
6.782531738E+1,6.221771240E+1
6.359100342E+1,6.153106689E+1
6.643295288E+1,5.952835083E+1
6.452560425E+1,5.872726440E+1
6.528854370E+1,5.868911743E+1
6.523132324E+1,6.040573120E+1
6.336212158E+1,6.067276001E+1
7.059097290E+1,6.454467773E+1
6.845474243E+1,6.021499634E+1
6.622314453E+1,6.216049194E+1
6.855010986E+1,6.292343140E+1
6.635665894E+1,6.305694580E+1
7.020950317E+1,6.698608398E+1
6.488800049E+1,5.905151367E+1
6.767272949E+1,6.189346313E+1
6.736755371E+1,6.237030029E+1
6.645202637E+1,6.013870239E+1
7.143020630E+1,6.526947021E+1
6.649017334E+1,6.181716919E+1
6.572723389E+1,6.095886230E+1
7.070541382E+1,6.706237793E+1
6.547927856E+1,6.290435791E+1
6.807327271E+1,6.374359131E+1
6.521224976E+1,6.048202515E+1
6.128311157E+1,5.659103394E+1
6.631851196E+1,5.987167358E+1
6.486892700E+1,5.887985229E+1
6.925582886E+1,6.313323975E+1
6.694793701E+1,6.254196167E+1
6.538391113E+1,5.956649780E+1
7.038116455E+1,6.517410278E+1
7.015228271E+1,6.179809570E+1
6.269454956E+1,5.687713623E+1
6.971359253E+1,6.444931030E+1
6.910324097E+1,6.141662598E+1
6.649017334E+1,6.420135498E+1
6.971359253E+1,6.471633911E+1
6.633758545E+1,5.844116211E+1
7.015228271E+1,6.502151489E+1
6.853103638E+1,6.439208984E+1
6.530761719E+1,5.954742432E+1
6.959915161E+1,6.130218506E+1
6.462097168E+1,5.928039551E+1
6.715774536E+1,6.124496460E+1
6.923675537E+1,6.195068359E+1
6.416320801E+1,5.859375000E+1
6.282806396E+1,5.952835083E+1
6.553649902E+1,6.158828735E+1
6.824493408E+1,6.282806396E+1
6.723403931E+1,6.248474121E+1
6.589889526E+1,5.920410156E+1
6.656646729E+1,6.208419800E+1
6.763458252E+1,5.941390991E+1
6.509780884E+1,5.746841431E+1
6.721496582E+1,6.139755249E+1
6.484985352E+1,6.351470947E+1
6.217956543E+1,5.826950073E+1
6.669998169E+1,5.941390991E+1
6.931304932E+1,6.267547607E+1
6.309509277E+1,5.861282349E+1
6.824493408E+1,6.029129028E+1
6.763458252E+1,6.156921387E+1
6.797790527E+1,6.061553955E+1
6.629943848E+1,6.118774414E+1
6.584167480E+1,5.968093872E+1
6.706237793E+1,6.137847900E+1
6.599426270E+1,6.132125854E+1
6.742477417E+1,6.038665771E+1
6.521224976E+1,6.153106689E+1
6.362915039E+1,6.034851074E+1
6.841659546E+1,6.071090698E+1
6.994247437E+1,6.212234497E+1
6.673812866E+1,6.143569946E+1
7.005691528E+1,6.175994873E+1
6.683349609E+1,5.989074707E+1
6.896972656E+1,6.446838379E+1
6.652832031E+1,6.349563599E+1
6.116867065E+1,5.744934082E+1
6.969451904E+1,6.231307983E+1
6.925582886E+1,6.069183350E+1
6.633758545E+1,6.168365479E+1
7.205963135E+1,6.738662720E+1
6.734848022E+1,6.212234497E+1
6.584167480E+1,6.233215332E+1
6.975173950E+1,6.486892700E+1
6.504058838E+1,6.208419800E+1
6.504058838E+1,5.895614624E+1
6.837844849E+1,6.284713745E+1
6.288528442E+1,5.720138550E+1
6.683349609E+1,5.910873413E+1
7.011413574E+1,6.368637085E+1
6.240844727E+1,5.928039551E+1
6.839752197E+1,6.408691406E+1
6.792068481E+1,6.336212158E+1
7.030487061E+1,6.427764893E+1
6.822586060E+1,6.181716919E+1
6.408691406E+1,5.985260010E+1
7.108688354E+1,6.626129150E+1
6.885528564E+1,6.269454956E+1
6.513595581E+1,6.072998047E+1
6.893157959E+1,6.120681763E+1
6.458282471E+1,5.876541138E+1
6.195068359E+1,5.681991577E+1
6.801605225E+1,6.359100342E+1
6.450653076E+1,5.929946899E+1
6.885528564E+1,6.307601929E+1
6.853103638E+1,6.376266479E+1
6.361007690E+1,5.916595459E+1
6.639480591E+1,6.038665771E+1
7.135391235E+1,6.387710571E+1
6.883621216E+1,6.528854370E+1
6.799697876E+1,6.170272827E+1
6.481170654E+1,6.145477295E+1
6.820678711E+1,6.065368652E+1
6.963729858E+1,6.435394287E+1
7.040023804E+1,6.324768066E+1
6.811141968E+1,6.402969360E+1
6.860733032E+1,6.286621094E+1
6.446838379E+1,6.084442139E+1
6.589889526E+1,6.319046021E+1
6.780624390E+1,6.307601929E+1
6.753921509E+1,6.286621094E+1
6.774902344E+1,6.376266479E+1
6.580352783E+1,6.015777588E+1
6.547927856E+1,6.134033203E+1
7.076263428E+1,6.258010864E+1
6.139755249E+1,5.970001221E+1
6.980895996E+1,6.469726562E+1
6.896972656E+1,6.332397461E+1
6.418228149E+1,5.998611450E+1
6.940841675E+1,6.200790405E+1
6.950378418E+1,6.172180176E+1
7.007598877E+1,6.216049194E+1
7.061004639E+1,6.496429443E+1
6.378173828E+1,5.887985229E+1
7.066726685E+1,6.196975708E+1
6.898880005E+1,6.492614746E+1
6.654739380E+1,6.168365479E+1
6.898880005E+1,6.219863892E+1
6.387710571E+1,5.805969238E+1
6.755828857E+1,5.899429321E+1
6.851196289E+1,6.267547607E+1
6.536483765E+1,6.305694580E+1
6.683349609E+1,5.834579468E+1
6.904602051E+1,6.500244141E+1
6.431579590E+1,6.027221680E+1
7.095336914E+1,6.290435791E+1
6.658554077E+1,6.008148193E+1
6.677627563E+1,6.145477295E+1
6.561279297E+1,6.248474121E+1
6.669998169E+1,6.025314331E+1
6.702423096E+1,5.964279175E+1
6.601333618E+1,6.124496460E+1
6.406784058E+1,5.794525146E+1
6.755828857E+1,6.370544434E+1
6.788253784E+1,6.240844727E+1
6.332397461E+1,5.819320679E+1
6.681442261E+1,6.130218506E+1
6.452560425E+1,5.842208862E+1
6.210327148E+1,5.779266357E+1
6.710052490E+1,6.177902222E+1
6.639480591E+1,5.893707275E+1
6.471633911E+1,6.015777588E+1
6.748199463E+1,6.406784058E+1
6.141662598E+1,5.485534668E+1
6.855010986E+1,6.151199341E+1
6.616592407E+1,6.185531616E+1
6.849288940E+1,6.111145020E+1
6.752014160E+1,6.231307983E+1
6.299972534E+1,5.807876587E+1
6.795883179E+1,6.084442139E+1
6.669998169E+1,6.214141846E+1
6.679534912E+1,5.794525146E+1
6.324768066E+1,5.687713623E+1
6.662368774E+1,6.084442139E+1
6.767272949E+1,6.111145020E+1
6.958007812E+1,6.172180176E+1
6.347656250E+1,5.872726440E+1
6.593704224E+1,5.945205688E+1
6.404876709E+1,5.867004395E+1
6.698608398E+1,6.019592285E+1
6.717681885E+1,5.918502808E+1
7.089614868E+1,6.406784058E+1
6.853103638E+1,6.248474121E+1
6.597518921E+1,5.971908569E+1
6.521224976E+1,6.254196167E+1
6.361007690E+1,6.006240845E+1
7.125854492E+1,6.208419800E+1
6.498336792E+1,6.027221680E+1
6.776809692E+1,6.206512451E+1
6.547927856E+1,6.172180176E+1
6.462097168E+1,5.680084229E+1
6.946563721E+1,6.389617920E+1
6.378173828E+1,5.977630615E+1
6.935119629E+1,6.412506104E+1
6.805419922E+1,6.383895874E+1
6.727218628E+1,6.214141846E+1
6.887435913E+1,6.275177002E+1
6.866455078E+1,6.092071533E+1
6.931304932E+1,6.399154663E+1
6.843566895E+1,6.269454956E+1
6.389617920E+1,5.878448486E+1
6.578445435E+1,6.320953369E+1
6.496429443E+1,6.114959717E+1
6.404876709E+1,6.050109863E+1
6.677627563E+1,5.907058716E+1
6.256103516E+1,5.752563477E+1
6.629943848E+1,6.013870239E+1
7.057189941E+1,6.505966187E+1
6.395339966E+1,6.000518799E+1
6.397247314E+1,5.792617798E+1
6.818771362E+1,6.252288818E+1
6.504058838E+1,5.987167358E+1
6.706237793E+1,6.095886230E+1
6.664276123E+1,6.063461304E+1
6.509780884E+1,6.381988525E+1
6.887435913E+1,6.322860718E+1
6.851196289E+1,6.389617920E+1
6.614685059E+1,6.128311157E+1
6.471633911E+1,5.802154541E+1
6.916046143E+1,5.983352661E+1
6.658554077E+1,6.147384644E+1
6.902694702E+1,6.156921387E+1
6.542205811E+1,6.256103516E+1
6.940841675E+1,6.401062012E+1
6.746292114E+1,6.212234497E+1
6.475448608E+1,6.084442139E+1
6.607055664E+1,6.013870239E+1
6.357192993E+1,5.668640137E+1
6.551742554E+1,5.916595459E+1
7.064819336E+1,6.418228149E+1
6.668090820E+1,6.195068359E+1
6.355285645E+1,5.928039551E+1
6.513595581E+1,6.347656250E+1
6.374359131E+1,6.004333496E+1
6.633758545E+1,6.168365479E+1
6.250381470E+1,5.905151367E+1
6.872177124E+1,6.254196167E+1
6.753921509E+1,6.269454956E+1
6.702423096E+1,6.086349487E+1
6.807327271E+1,6.135940552E+1
6.902694702E+1,6.299972534E+1
6.286621094E+1,5.937576294E+1
6.488800049E+1,6.114959717E+1
6.734848022E+1,6.023406982E+1
6.589889526E+1,6.006240845E+1
7.102966309E+1,6.589889526E+1
6.113052368E+1,6.025314331E+1
7.041931152E+1,6.511688232E+1
6.780624390E+1,6.231307983E+1
6.574630737E+1,6.139755249E+1
6.723403931E+1,6.624221802E+1
6.420135498E+1,6.193161011E+1
6.605148315E+1,6.122589111E+1
6.639480591E+1,6.189346313E+1
6.786346436E+1,6.074905396E+1
6.868362427E+1,6.036758423E+1
6.950378418E+1,6.296157837E+1
6.471633911E+1,5.992889404E+1
6.654739380E+1,5.931854248E+1
6.662368774E+1,6.078720093E+1
6.719589233E+1,6.168365479E+1
6.887435913E+1,6.299972534E+1
6.206512451E+1,5.647659302E+1
6.357192993E+1,5.981445312E+1
6.855010986E+1,6.397247314E+1
6.467819214E+1,5.619049072E+1
6.193161011E+1,5.720138550E+1
6.744384766E+1,6.008148193E+1
6.574630737E+1,6.031036377E+1
6.835937500E+1,6.275177002E+1
6.254196167E+1,5.945205688E+1
6.578445435E+1,6.219863892E+1
6.900787354E+1,6.416320801E+1
6.608963013E+1,6.063461304E+1
6.282806396E+1,5.865097046E+1
6.872177124E+1,6.467819214E+1
6.679534912E+1,6.111145020E+1


Lag Time [s],Correlation Function
1.280000000E-5,6.505628346E-1
2.560000000E-5,5.158730982E-1
3.840000000E-5,3.702671267E-1
5.120000000E-5,2.561678694E-1
6.400000000E-5,1.823001612E-1
7.680000000E-5,1.442964192E-1
3.992320000E-2,1.067279090E-1
3.993600000E-2,1.342309641E-1
3.994880000E-2,1.901372597E-1
3.996160000E-2,2.787302742E-1
3.997440000E-2,3.841228716E-1
3.998720000E-2,4.766900417E-1
4.000000000E-2,5.166503182E-1
4.001280000E-2,4.812895124E-1
4.002560000E-2,3.918107596E-1
4.003840000E-2,2.857320402E-1
4.005120000E-2,1.951172155E-1
4.006400000E-2,1.371020587E-1
4.007680000E-2,1.054181306E-1
7.992320000E-2,1.066710110E-1
7.993600000E-2,1.334933422E-1
7.994880000E-2,1.889915472E-1
7.996160000E-2,2.746545868E-1
7.997440000E-2,3.780202383E-1
7.998720000E-2,4.707133874E-1
8.000000000E-2,5.115488704E-1
8.001280000E-2,4.809330650E-1
8.002560000E-2,3.950082491E-1
8.003840000E-2,2.882170326E-1
8.005120000E-2,1.975905078E-1
8.006400000E-2,1.386385805E-1
8.007680000E-2,1.086099727E-1
1.199232000E-1,1.052883191E-1
1.199360000E-1,1.330294818E-1
1.199488000E-1,1.854988794E-1
1.199616000E-1,2.699927193E-1
1.199744000E-1,3.747845010E-1
1.199872000E-1,4.694190036E-1
1.200000000E-1,5.111911773E-1
1.200128000E-1,4.836731742E-1
1.200256000E-1,3.969910164E-1
1.200384000E-1,2.916795718E-1
1.200512000E-1,2.016009261E-1
1.200640000E-1,1.410234881E-1
1.200768000E-1,1.092859948E-1
1.599232000E-1,1.049295464E-1
1.599360000E-1,1.308171626E-1
1.599488000E-1,1.829258807E-1
1.599616000E-1,2.665842476E-1
1.599744000E-1,3.711955782E-1
1.599872000E-1,4.659756183E-1
1.600000000E-1,5.147388713E-1
1.600128000E-1,4.876417841E-1
1.600256000E-1,4.025675472E-1
1.600384000E-1,2.946076149E-1
1.600512000E-1,2.030307902E-1
1.600640000E-1,1.400697817E-1
1.600768000E-1,1.087541841E-1
1.999232000E-1,1.032842337E-1
1.999360000E-1,1.265116870E-1
1.999488000E-1,1.781340214E-1
1.999616000E-1,2.610582555E-1
1.999744000E-1,3.665349465E-1
1.999872000E-1,4.628935062E-1
2.000000000E-1,5.131369249E-1
2.000128000E-1,4.905980931E-1
2.000256000E-1,4.058361574E-1
2.000384000E-1,2.998802183E-1
2.000512000E-1,2.047629695E-1
2.000640000E-1,1.415136442E-1
2.000768000E-1,1.084408044E-1
2.399232000E-1,1.046760327E-1
2.399360000E-1,1.279465140E-1
2.399488000E-1,1.772636110E-1
2.399616000E-1,2.581923933E-1
2.399744000E-1,3.616851987E-1
2.399872000E-1,4.591206280E-1
2.400000000E-1,5.100370756E-1
2.400128000E-1,4.906323174E-1
2.400256000E-1,4.083310276E-1
2.400384000E-1,3.022585083E-1
2.400512000E-1,2.083257952E-1
2.400640000E-1,1.457623744E-1
2.400768000E-1,1.112517578E-1
2.799232000E-1,1.036074900E-1
2.799360000E-1,1.251605320E-1
2.799488000E-1,1.746419629E-1
2.799616000E-1,2.561741521E-1
2.799744000E-1,3.567469645E-1
2.799872000E-1,4.538861614E-1
2.800000000E-1,5.082063019E-1
2.800128000E-1,4.893873559E-1
2.800256000E-1,4.121030782E-1
2.800384000E-1,3.045874117E-1
2.800512000E-1,2.120972958E-1
2.800640000E-1,1.475716709E-1
2.800768000E-1,1.124509584E-1
3.199232000E-1,1.038315453E-1
3.199360000E-1,1.257687546E-1
3.199488000E-1,1.718184618E-1
3.199616000E-1,2.516735245E-1
3.199744000E-1,3.531452706E-1
3.199872000E-1,4.521177247E-1
3.200000000E-1,5.067114807E-1
3.200128000E-1,4.929470742E-1
3.200256000E-1,4.145566739E-1
3.200384000E-1,3.101180597E-1
3.200512000E-1,2.138133396E-1
3.200640000E-1,1.485231284E-1
3.200768000E-1,1.129096910E-1
3.999232000E-1,1.001017063E-1
3.999360000E-1,1.218322142E-1
3.999488000E-1,1.663412905E-1
3.999616000E-1,2.440651326E-1
3.999744000E-1,3.455219454E-1
3.999872000E-1,4.460672652E-1
4.000000000E-1,5.060183164E-1
4.000128000E-1,4.970603233E-1
4.000256000E-1,4.231449273E-1
4.000384000E-1,3.190126618E-1
4.000512000E-1,2.219055030E-1
4.000640000E-1,1.521311034E-1
4.000768000E-1,1.138347085E-1
4.799232000E-1,1.005491796E-1
4.799360000E-1,1.190784126E-1
4.799488000E-1,1.635273501E-1
4.799616000E-1,2.364754299E-1
4.799744000E-1,3.368968108E-1
4.799872000E-1,4.392384254E-1
4.800000000E-1,5.039333483E-1
4.800128000E-1,5.006851669E-1
4.800256000E-1,4.276267020E-1
4.800384000E-1,3.258037647E-1
4.800512000E-1,2.265081053E-1
4.800640000E-1,1.574344753E-1
4.800768000E-1,1.168094792E-1
5.599232000E-1,9.881454228E-2
5.599360000E-1,1.170056506E-1
5.599488000E-1,1.589870136E-1
5.599616000E-1,2.312643654E-1
5.599744000E-1,3.280764253E-1
5.599872000E-1,4.316341168E-1
5.600000000E-1,4.999534219E-1
5.600128000E-1,5.008432307E-1
5.600256000E-1,4.343521734E-1
5.600384000E-1,3.336186941E-1
5.600512000E-1,2.332087084E-1
5.600640000E-1,1.608153109E-1
5.600768000E-1,1.165390484E-1
6.399232000E-1,9.864986266E-2
6.399360000E-1,1.156456614E-1
6.399488000E-1,1.541637056E-1
6.399616000E-1,2.244121182E-1
6.399744000E-1,3.208496465E-1
6.399872000E-1,4.254814215E-1
6.400000000E-1,4.962329370E-1
6.400128000E-1,5.026110626E-1
6.400256000E-1,4.414964585E-1
6.400384000E-1,3.412160232E-1
6.400512000E-1,2.397138828E-1
6.400640000E-1,1.658416525E-1
6.400768000E-1,1.197347364E-1
7.199232000E-1,9.707355576E-2
7.199360000E-1,1.126979395E-1
7.199488000E-1,1.502374815E-1
7.199616000E-1,2.161305688E-1
7.199744000E-1,3.136822131E-1
7.199872000E-1,4.172595095E-1
7.200000000E-1,4.924319467E-1
7.200128000E-1,5.062934097E-1
7.200256000E-1,4.458771462E-1
7.200384000E-1,3.471706084E-1
7.200512000E-1,2.461019481E-1
7.200640000E-1,1.682926392E-1
7.200768000E-1,1.218079032E-1
7.999232000E-1,9.770717623E-2
7.999360000E-1,1.111068106E-1
7.999488000E-1,1.468069503E-1
7.999616000E-1,2.108512358E-1
7.999744000E-1,3.059087067E-1
7.999872000E-1,4.110695968E-1
8.000000000E-1,4.888673035E-1
8.000128000E-1,5.057444991E-1
8.000256000E-1,4.529929600E-1
8.000384000E-1,3.560300170E-1
8.000512000E-1,2.553238176E-1
8.000640000E-1,1.749048499E-1
8.000768000E-1,1.261075429E-1
8.799232000E-1,9.685491014E-2
8.799360000E-1,1.102102492E-1
8.799488000E-1,1.425621157E-1
8.799616000E-1,2.067343684E-1
8.799744000E-1,2.987667121E-1
8.799872000E-1,4.028991389E-1
8.800000000E-1,4.853794017E-1
8.800128000E-1,5.074346205E-1
8.800256000E-1,4.593197226E-1
8.800384000E-1,3.643942179E-1
8.800512000E-1,2.613644394E-1
8.800640000E-1,1.778195784E-1
8.800768000E-1,1.287450325E-1
9.999232000E-1,9.744803546E-2
9.999360000E-1,1.079049929E-1
9.999488000E-1,1.390561825E-1
9.999616000E-1,1.979934865E-1
9.999744000E-1,2.881715174E-1
9.999872000E-1,3.904895464E-1
1.000000000E+0,4.785421472E-1
1.000012800E+0,5.081214312E-1
1.000025600E+0,4.664390355E-1
1.000038400E+0,3.748798362E-1
1.000051200E+0,2.705893146E-1
1.000064000E+0,1.862267158E-1
1.000076800E+0,1.320770130E-1
1.119936000E+0,1.061925151E-1
1.119948800E+0,1.328522038E-1
1.119961600E+0,1.890789975E-1
1.119974400E+0,2.756064086E-1
1.119987200E+0,3.795475814E-1
1.120000000E+0,4.697364373E-1
1.120012800E+0,5.091970479E-1
1.120025600E+0,4.756339283E-1
1.120038400E+0,3.878625660E-1
1.120051200E+0,2.828691458E-1
1.120064000E+0,1.946387880E-1
1.120076800E+0,1.371955717E-1
1.120089600E+0,1.068813568E-1
1.239936000E+0,1.047427315E-1
1.239948800E+0,1.284440200E-1
1.239961600E+0,1.811946524E-1
1.239974400E+0,2.629711565E-1
1.239987200E+0,3.662750148E-1
1.240000000E+0,4.601531316E-1
1.240012800E+0,5.078822223E-1
1.240025600E+0,4.826461712E-1
1.240038400E+0,3.991874737E-1
1.240051200E+0,2.940276268E-1
1.240064000E+0,2.021277587E-1
1.240076800E+0,1.417978883E-1
1.240089600E+0,1.087394517E-1
1.359936000E+0,1.019885107E-1
1.359948800E+0,1.253944091E-1
1.359961600E+0,1.730746732E-1
1.359974400E+0,2.519698254E-1
1.359987200E+0,3.543845123E-1
1.360000000E+0,4.519350183E-1
1.360012800E+0,5.051287224E-1
1.360025600E+0,4.875181922E-1
1.360038400E+0,4.086615827E-1
1.360051200E+0,3.038834476E-1
1.360064000E+0,2.107304076E-1
1.360076800E+0,1.459327190E-1
1.360089600E+0,1.099431270E-1
1.479936000E+0,9.883981836E-2
1.479948800E+0,1.200007461E-1
1.479961600E+0,1.647550961E-1
1.479974400E+0,2.414123914E-1
1.479987200E+0,3.435388174E-1
1.480000000E+0,4.408476647E-1
1.480012800E+0,5.033895287E-1
1.480025600E+0,4.918537283E-1
1.480038400E+0,4.193460324E-1
1.480051200E+0,3.157809262E-1
1.480064000E+0,2.195511068E-1
1.480076800E+0,1.516037348E-1
1.480089600E+0,1.135983424E-1
1.599936000E+0,9.948420287E-2
1.599948800E+0,1.180571523E-1
1.599961600E+0,1.603042243E-1
1.599974400E+0,2.329933075E-1
1.599987200E+0,3.313163590E-1
1.600000000E+0,4.323870111E-1
1.600012800E+0,4.964618325E-1
1.600025600E+0,4.960493457E-1
1.600038400E+0,4.295685123E-1
1.600051200E+0,3.272434207E-1
1.600064000E+0,2.286242211E-1
1.600076800E+0,1.565076446E-1
1.600089600E+0,1.172105752E-1
1.719936000E+0,9.862193984E-2
1.719948800E+0,1.157963896E-1
1.719961600E+0,1.545441373E-1
1.719974400E+0,2.233995839E-1
1.719987200E+0,3.200481957E-1
1.720000000E+0,4.217000370E-1
1.720012800E+0,4.928931770E-1
1.720025600E+0,5.002203326E-1
1.720038400E+0,4.387120130E-1
1.720051200E+0,3.391059573E-1
1.720064000E+0,2.386735088E-1
1.720076800E+0,1.644778539E-1
1.720089600E+0,1.203555171E-1
1.879936000E+0,9.708393022E-2
1.879948800E+0,1.105775522E-1
1.879961600E+0,1.458507173E-1
1.879974400E+0,2.093049584E-1
1.879987200E+0,3.029345673E-1
1.880000000E+0,4.083779308E-1
1.880012800E+0,4.849297403E-1
1.880025600E+0,5.019288990E-1
1.880038400E+0,4.507017349E-1
1.880051200E+0,3.528137065E-1
1.880064000E+0,2.528991515E-1
1.880076800E+0,1.729269912E-1
1.880089600E+0,1.259312856E-1
2.039936000E+0,9.612955498E-2
2.039948800E+0,1.076556527E-1
2.039961600E+0,1.382828876E-1
2.039974400E+0,1.982253824E-1
2.039987200E+0,2.884944547E-1
2.040000000E+0,3.910727003E-1
2.040012800E+0,4.766402944E-1
2.040025600E+0,5.042693061E-1
2.040038400E+0,4.629528475E-1
2.040051200E+0,3.692484536E-1
2.040064000E+0,2.670614985E-1
2.040076800E+0,1.839945894E-1
2.040089600E+0,1.299235731E-1
2.199948800E+0,1.056427392E-1
2.199961600E+0,1.334734878E-1
2.199974400E+0,1.886260797E-1
2.199987200E+0,2.745716601E-1
2.200000000E+0,3.773841927E-1
2.200012800E+0,4.673430283E-1
2.200025600E+0,5.043654619E-1
2.200038400E+0,4.722829462E-1
2.200051200E+0,3.858203455E-1
2.200064000E+0,2.829062234E-1
2.200076800E+0,1.959790239E-1
2.200089600E+0,1.376013750E-1
2.200102400E+0,1.082319260E-1
2.359948800E+0,1.028274779E-1
2.359961600E+0,1.280936004E-1
2.359974400E+0,1.778770525E-1
2.359987200E+0,2.593118570E-1
2.360000000E+0,3.605800791E-1
2.360012800E+0,4.562291819E-1
2.360025600E+0,5.022282610E-1
2.360038400E+0,4.784099533E-1
2.360051200E+0,3.996504099E-1
2.360064000E+0,2.980969493E-1
2.360076800E+0,2.055728241E-1
2.360089600E+0,1.426528025E-1
2.360102400E+0,1.109960855E-1
2.519948800E+0,9.978936251E-2
2.519961600E+0,1.219174289E-1
2.519974400E+0,1.692979379E-1
