sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
6.917686062E+1,5.863149515E+1,6.338700715E+1,5.389018123E+1,

Count Trace ChA [kHz],Count Trace ChB [kHz]
3.990173340E+1,3.595352173E+1
3.366470337E+1,3.282546997E+1
4.255294800E+1,4.020690918E+1
3.883361816E+1,3.616333008E+1
2.737045288E+1,2.538681030E+1
3.080368042E+1,2.758026123E+1
2.986907959E+1,2.803802490E+1
3.065109253E+1,2.998352051E+1
2.796173096E+1,2.450942993E+1
3.448486328E+1,3.322601318E+1
3.536224365E+1,3.257751465E+1
2.468109131E+1,2.305984497E+1
3.250122070E+1,3.204345703E+1
3.498077393E+1,3.047943115E+1
3.284454346E+1,2.948760986E+1
2.252578735E+1,2.193450928E+1
2.788543701E+1,2.521514893E+1
2.674102783E+1,2.256393433E+1
2.988815308E+1,2.710342407E+1
2.590179443E+1,2.344131470E+1
2.523422241E+1,2.334594727E+1
2.353668213E+1,2.149581909E+1
2.599716187E+1,2.248764038E+1
2.479553223E+1,2.193450928E+1
3.080368042E+1,2.899169922E+1
3.732681274E+1,3.490447998E+1
7.034301758E+1,6.231307983E+1
6.748199463E+1,6.229400635E+1
6.446838379E+1,5.708694458E+1
6.530761719E+1,5.878448486E+1
7.164001465E+1,6.332397461E+1
6.265640259E+1,5.756378174E+1
5.928039551E+1,5.613327026E+1
7.965087891E+1,7.053375244E+1
5.935668945E+1,5.599975586E+1
6.620407104E+1,6.313323975E+1
6.649017334E+1,6.280899048E+1
7.520675659E+1,6.843566895E+1
7.205963135E+1,6.479263306E+1
7.732391357E+1,7.003784180E+1
6.690979004E+1,6.076812744E+1
6.248474121E+1,5.558013916E+1
6.931304932E+1,6.444931030E+1
6.151199341E+1,5.308151245E+1
5.649566650E+1,5.289077759E+1
6.610870361E+1,6.113052368E+1
5.949020386E+1,5.393981934E+1
6.341934204E+1,5.893707275E+1
6.776809692E+1,6.071090698E+1
5.029678345E+1,4.772186279E+1
4.692077637E+1,4.455566406E+1
5.733489990E+1,5.256652832E+1
5.979537964E+1,5.199432373E+1
6.141662598E+1,5.754470825E+1
5.577087402E+1,4.987716675E+1
6.006240845E+1,5.517959595E+1
5.599975586E+1,5.168914795E+1
6.008148193E+1,5.659103394E+1
7.246017456E+1,6.719589233E+1
6.641387939E+1,6.227493286E+1
8.401870728E+1,7.324218750E+1
8.842468262E+1,8.178710937E+1
8.998870850E+1,8.268356323E+1
1.709365845E+2,1.570892334E+2
2.930068970E+2,2.670669556E+2
2.861404419E+2,2.673721313E+2
2.663993835E+2,2.484512329E+2
2.529716492E+2,2.299690247E+2
2.332878113E+2,2.209091187E+2
2.614974976E+2,2.366065979E+2
2.686882019E+2,2.452659607E+2
2.679252625E+2,2.501296997E+2
2.516365051E+2,2.331542969E+2
2.714538574E+2,2.441024780E+2
2.760314941E+2,2.501869202E+2
2.627944946E+2,2.395057678E+2
2.570724487E+2,2.399444580E+2
2.648353577E+2,2.386665344E+2
2.483940125E+2,2.358818054E+2
2.839088440E+2,2.622985840E+2
2.754783630E+2,2.591133118E+2
2.856826782E+2,2.610778809E+2
2.801322937E+2,2.583503723E+2
2.751159668E+2,2.500534058E+2
2.720642090E+2,2.517700195E+2
2.866744995E+2,2.690315247E+2
3.359603882E+2,3.089714050E+2
3.450584412E+2,3.182983398E+2
3.388404846E+2,3.102874756E+2
3.302383423E+2,3.005027771E+2
3.491783142E+2,3.291511536E+2
3.622627258E+2,3.293991089E+2
3.756141663E+2,3.479385376E+2
4.001235962E+2,3.686904907E+2
1.774024963E+2,1.646232605E+2
4.306793213E+1,4.020690918E+1
5.266189575E+1,4.753112793E+1
5.580902100E+1,4.714965820E+1
4.028320312E+1,3.786087036E+1
4.493713379E+1,4.104614258E+1
4.873275757E+1,4.522323608E+1
4.228591919E+1,3.961563110E+1
4.346847534E+1,3.913879395E+1
4.796981812E+1,4.487991333E+1
5.922317505E+1,5.502700806E+1
5.443572998E+1,4.909515381E+1
4.783630371E+1,4.556655884E+1
6.868362427E+1,6.101608276E+1
5.811691284E+1,5.369186401E+1
5.958557129E+1,5.418777466E+1
6.622314453E+1,5.994796753E+1
6.097793579E+1,5.609512329E+1
6.803512573E+1,5.920410156E+1
5.348205566E+1,4.943847656E+1
6.040573120E+1,5.470275879E+1
7.257461548E+1,6.296157837E+1
7.230758667E+1,6.509780884E+1
8.180618286E+1,7.242202759E+1
8.960723877E+1,8.052825928E+1
7.587432861E+1,6.940841675E+1
8.270263672E+1,7.467269897E+1
7.814407349E+1,7.425308228E+1
8.684158325E+1,8.081436157E+1
8.838653564E+1,8.237838745E+1
8.403778076E+1,7.820129395E+1
8.707046509E+1,8.056640625E+1
8.529663086E+1,8.054733276E+1
1.069068909E+2,9.798049927E+1
9.658813477E+1,8.956909180E+1
8.541107178E+1,7.844924927E+1
2.870559692E+1,2.679824829E+1
2.304077148E+1,2.321243286E+1
2.634048462E+1,2.328872681E+1
2.658843994E+1,2.330780029E+1
2.565383911E+1,2.368927002E+1
1.991271973E+1,1.791000366E+1
2.557754517E+1,2.214431763E+1
2.544403076E+1,2.325057983E+1
2.223968506E+1,2.067565918E+1
2.540588379E+1,2.428054810E+1
2.275466919E+1,2.111434937E+1
2.567291260E+1,2.302169800E+1
2.737045288E+1,2.504348755E+1
2.460479736E+1,2.199172974E+1
2.902984619E+1,2.529144287E+1
2.460479736E+1,2.241134644E+1
2.613067627E+1,2.227783203E+1
2.773284912E+1,2.483367920E+1
2.729415894E+1,2.647399902E+1
3.799438477E+1,3.648757935E+1
2.824783325E+1,2.647399902E+1
2.601623535E+1,2.456665039E+1
2.307891846E+1,2.218246460E+1
2.620697021E+1,2.393722534E+1
2.288818359E+1,2.170562744E+1
2.735137939E+1,2.447128296E+1
2.559661865E+1,2.325057983E+1
2.260208130E+1,2.063751221E+1
2.166748047E+1,1.834869385E+1
1.897811890E+1,1.827239990E+1
2.136230469E+1,1.884460449E+1
1.668930054E+1,1.571655273E+1
1.815795898E+1,1.644134521E+1
1.823425293E+1,1.583099365E+1
2.212524414E+1,2.180099487E+1
2.141952515E+1,1.836776733E+1
8.935928345E+1,8.256912231E+1
1.343917847E+2,1.218414307E+2
1.571464539E+2,1.445960999E+2
1.502037048E+2,1.358795166E+2
1.480484009E+2,1.367568970E+2
1.588249207E+2,1.469230652E+2
1.579666138E+2,1.441192627E+2
1.592445374E+2,1.462554932E+2
1.320266724E+2,1.192283630E+2
1.271820068E+2,1.152992249E+2
1.481246948E+2,1.355934143E+2
1.412582397E+2,1.266098022E+2
1.496887207E+2,1.371192932E+2
1.620483398E+2,1.494979858E+2
1.477432251E+2,1.363754272E+2
1.506423950E+2,1.383209229E+2
1.609420776E+2,1.470375061E+2
1.358795166E+2,1.256942749E+2
1.441764832E+2,1.277923584E+2
1.416206360E+2,1.255798340E+2
1.254081726E+2,1.149749756E+2
1.394653320E+2,1.303672791E+2
1.320457458E+2,1.195144653E+2
1.334762573E+2,1.222038269E+2
1.502609253E+2,1.370429993E+2
1.307296753E+2,1.207351685E+2
1.369285583E+2,1.235198975E+2
1.368331909E+2,1.267242432E+2
1.439285278E+2,1.313972473E+2
1.706504822E+2,1.556396484E+2
1.764106750E+2,1.596450806E+2
1.864051819E+2,1.652336121E+2
1.974678040E+2,1.813507080E+2
1.777076721E+2,1.627540588E+2
1.684570312E+2,1.548194885E+2
1.956367493E+2,1.792144775E+2
2.099037170E+2,1.921463013E+2
8.016586304E+1,7.188796997E+1
9.078979492E+1,8.064270020E+1
8.821487427E+1,8.047103882E+1
8.144378662E+1,7.335662842E+1
7.421493530E+1,6.689071655E+1
6.843566895E+1,6.370544434E+1
6.853103638E+1,6.370544434E+1
7.793426514E+1,7.289886475E+1
7.017135620E+1,6.479263306E+1
6.744384766E+1,6.113052368E+1
5.310058594E+1,4.924774170E+1
6.629943848E+1,6.025314331E+1
6.048202515E+1,5.424499512E+1
6.036758423E+1,5.447387695E+1
5.907058716E+1,5.659103394E+1
6.208419800E+1,5.584716797E+1
6.799697876E+1,6.233215332E+1
6.458282471E+1,5.878448486E+1
7.881164551E+1,7.221221924E+1
6.542205811E+1,5.861282349E+1
5.920410156E+1,5.270004272E+1
4.743576050E+1,4.180908203E+1
3.314971924E+1,3.028869629E+1
4.325866699E+1,3.982543945E+1
3.715515137E+1,3.248214722E+1
4.379272461E+1,3.824234009E+1
4.133224487E+1,3.765106201E+1
5.146026611E+1,4.659652710E+1
3.986358643E+1,3.694534302E+1
3.856658936E+1,3.484725952E+1
5.006790161E+1,4.638671875E+1
3.902435303E+1,3.490447998E+1
4.653930664E+1,4.251480103E+1
4.253387451E+1,3.841400146E+1
4.032135010E+1,3.898620605E+1
4.102706909E+1,3.822326660E+1
4.673004150E+1,4.220962524E+1
3.486633301E+1,3.313064575E+1
4.348754883E+1,3.992080688E+1
3.850936890E+1,3.549575806E+1
3.561019897E+1,3.076553345E+1
4.541397095E+1,4.175186157E+1
5.584716797E+1,5.289077759E+1
7.299423218E+1,6.637573242E+1
8.142471313E+1,7.417678833E+1
1.607322693E+2,1.453399658E+2
2.423667908E+2,2.233886719E+2
2.529335022E+2,2.319717407E+2
2.507972717E+2,2.290153503E+2
2.380752563E+2,2.190017700E+2
2.344512939E+2,2.143287659E+2
2.651405334E+2,2.453041077E+2
2.493476868E+2,2.317619324E+2
2.257919312E+2,2.053451538E+2
2.473640442E+2,2.313423157E+2
2.254295349E+2,2.054023743E+2
2.234077454E+2,2.071571350E+2
2.426719666E+2,2.221107483E+2
2.368736267E+2,2.186775208E+2
2.407646179E+2,2.187538147E+2
2.338600159E+2,2.089309692E+2
2.618598938E+2,2.331924438E+2
2.434539795E+2,2.231216431E+2
2.237319946E+2,2.044677734E+2
2.351188660E+2,2.170944214E+2
2.270126343E+2,2.093887329E+2
2.316093445E+2,2.139472961E+2
2.180290222E+2,1.970291138E+2
2.431869507E+2,2.227973938E+2
2.392959595E+2,2.263259888E+2
2.581405640E+2,2.369117737E+2
2.593612671E+2,2.392005920E+2
2.349472046E+2,2.151679993E+2
2.304267883E+2,2.110671997E+2
1.716232300E+2,1.567077637E+2
3.551483154E+1,3.246307373E+1
3.904342651E+1,3.601074219E+1
3.742218018E+1,3.463745117E+1
3.324508667E+1,2.904891968E+1
3.305435181E+1,2.801895142E+1
3.057479858E+1,2.779006958E+1
3.219604492E+1,3.065109253E+1
3.423690796E+1,3.040313721E+1
3.381729126E+1,3.259658813E+1
3.402709961E+1,3.238677979E+1
3.452301025E+1,3.046035767E+1
4.158020020E+1,3.902435303E+1
3.452301025E+1,3.116607666E+1
3.919601440E+1,3.660202026E+1
3.242492676E+1,3.002166748E+1
3.227233887E+1,2.996444702E+1
3.629684448E+1,3.221511841E+1
4.112243652E+1,3.637313843E+1
4.323959351E+1,3.803253174E+1
3.770828247E+1,3.456115723E+1
3.105163574E+1,2.941131592E+1
3.778457642E+1,3.667831421E+1
5.390167236E+1,5.065917969E+1
8.626937866E+1,8.050918579E+1
8.539199829E+1,7.955551147E+1
8.600234985E+1,7.913589478E+1
8.470535278E+1,7.778167725E+1
8.827209473E+1,8.029937744E+1
1.046180725E+2,9.649276733E+1
8.888244629E+1,8.075714111E+1
8.636474609E+1,7.993698120E+1
8.253097534E+1,7.595062256E+1
8.569717407E+1,7.711410522E+1
8.346557617E+1,7.553100586E+1
8.113861084E+1,7.627487183E+1
9.067535400E+1,8.249282837E+1
8.842468262E+1,8.138656616E+1
8.142471313E+1,7.617950439E+1
8.375167847E+1,7.564544678E+1
7.905960083E+1,6.917953491E+1
7.511138916E+1,7.160186768E+1
6.149291992E+1,5.655288696E+1
5.784988403E+1,5.132675171E+1
4.726409912E+1,4.161834717E+1
1.549339294E+2,1.398468018E+2
1.559448242E+2,1.429939270E+2
1.700210571E+2,1.553535461E+2
1.861763000E+2,1.693916321E+2
1.843261719E+2,1.690292358E+2
1.946830750E+2,1.763343811E+2
2.987480164E+2,2.732849121E+2
3.106307983E+2,2.800178528E+2
2.774429321E+2,2.530479431E+2
2.412033081E+2,2.185630798E+2
9.733200073E+1,8.909225464E+1
5.044937134E+1,4.491806030E+1
3.896713257E+1,3.568649292E+1
4.535675049E+1,4.154205322E+1
4.531860352E+1,4.199981689E+1
4.684448242E+1,4.333496094E+1
6.034851074E+1,5.668640137E+1
4.632949829E+1,4.407882690E+1
4.325866699E+1,3.978729248E+1
4.169464111E+1,3.931045532E+1
4.739761353E+1,4.287719727E+1
4.840850830E+1,4.146575928E+1
3.416061401E+1,3.059387207E+1
3.675460815E+1,3.337860107E+1
4.407882690E+1,4.034042358E+1
4.211425781E+1,4.018783569E+1
4.541397095E+1,4.236221313E+1
4.617691040E+1,4.428863525E+1
5.428314209E+1,5.142211914E+1
7.265090942E+1,6.538391113E+1
5.718231201E+1,5.180358887E+1
6.650924683E+1,6.044387817E+1
6.826400757E+1,5.920410156E+1
4.484176636E+1,4.018783569E+1
5.630493164E+1,4.903793335E+1
5.132675171E+1,4.415512085E+1
4.997253418E+1,4.446029663E+1
4.539489746E+1,4.199981689E+1
6.952285767E+1,6.145477295E+1
1.765823364E+2,1.589775085E+2
1.613807678E+2,1.483345032E+2
1.539421082E+2,1.389884949E+2
1.522445679E+2,1.450538635E+2
1.376152039E+2,1.244544983E+2
1.494789124E+2,1.371383667E+2
1.399230957E+2,1.290512085E+2
1.531219482E+2,1.387023926E+2
1.152038574E+2,1.052093506E+2
7.644653320E+1,7.011413574E+1
3.700256348E+1,3.248214722E+1
3.860473633E+1,3.595352173E+1
5.197525024E+1,4.774093628E+1
5.750656128E+1,5.004882812E+1
1.864624023E+2,1.730537415E+2
2.316474915E+2,2.120780945E+2
2.278327942E+2,2.128410339E+2
2.524185181E+2,2.385330200E+2
2.428054810E+2,2.214813232E+2
1.859283447E+2,1.691818237E+2
1.690673828E+2,1.562690735E+2
1.702880859E+2,1.573753357E+2
1.717758179E+2,1.556587219E+2
1.481628418E+2,1.348304749E+2
1.349639893E+2,1.219177246E+2
1.396942139E+2,1.307296753E+2
1.286125183E+2,1.175117493E+2
1.253509521E+2,1.140022278E+2
1.169204712E+2,1.086616516E+2
1.202011108E+2,1.111221313E+2
9.784698486E+1,9.120941162E+1
5.352020264E+1,4.943847656E+1
5.407333374E+1,5.195617676E+1
5.290985107E+1,4.896163940E+1
5.044937134E+1,4.695892334E+1
4.257202148E+1,3.734588623E+1
3.337860107E+1,3.175735474E+1
4.211425781E+1,4.039764404E+1
5.168914795E+1,4.621505737E+1
7.358551025E+1,6.961822510E+1
1.139068604E+2,1.021385193E+2
1.373481750E+2,1.249694824E+2
1.843643188E+2,1.685905457E+2
1.741027832E+2,1.593399048E+2
1.912117004E+2,1.723861694E+2
2.194595337E+2,1.970863342E+2
2.359008789E+2,2.195739746E+2
2.306747437E+2,2.093887329E+2
2.170181274E+2,1.997184753E+2
2.166938782E+2,2.047157288E+2
1.817131042E+2,1.637840271E+2
1.437568665E+2,1.282501221E+2
1.308441162E+2,1.222991943E+2
8.949279785E+1,8.144378662E+1
1.256370544E+2,1.161766052E+2
1.051521301E+2,9.735107422E+1
9.498596191E+1,8.911132812E+1
8.066177368E+1,7.341384888E+1
6.101608276E+1,5.550384521E+1
4.657745361E+1,4.430770874E+1
3.524780273E+1,3.286361694E+1
3.316879272E+1,2.910614014E+1
2.944946289E+1,2.658843994E+1
3.654479980E+1,3.261566162E+1
3.875732422E+1,3.534317017E+1
4.810333252E+1,4.211425781E+1
5.172729492E+1,4.800796509E+1
5.756378174E+1,5.270004272E+1
7.459640503E+1,6.608963013E+1
8.144378662E+1,7.499694824E+1
7.404327393E+1,6.843566895E+1
1.112174988E+2,1.007652283E+2
1.109123230E+2,1.018333435E+2
1.299667358E+2,1.196098328E+2
1.244926453E+2,1.128196716E+2
1.141166687E+2,1.051521301E+2
1.234245300E+2,1.157760620E+2
1.066780090E+2,9.738922119E+1
1.017761230E+2,9.416580200E+1
9.443283081E+1,8.230209351E+1
8.958816528E+1,8.064270020E+1
4.812240601E+1,4.520416260E+1
5.384445190E+1,4.978179932E+1
5.847930908E+1,5.273818970E+1
5.277633667E+1,4.819869995E+1
6.559371948E+1,6.019592285E+1
5.163192749E+1,4.606246948E+1
4.594802856E+1,4.255294800E+1
4.272460937E+1,4.035949707E+1
3.072738647E+1,3.015518188E+1
5.672454834E+1,5.170822144E+1
1.078224182E+2,1.010322571E+2
1.393127441E+2,1.259422302E+2
1.643943787E+2,1.524543762E+2
1.814270020E+2,1.683425903E+2
1.726913452E+2,1.626777649E+2
1.719474792E+2,1.541328430E+2
1.332092285E+2,1.195526123E+2
1.292991638E+2,1.162910461E+2
5.708694458E+1,5.159378052E+1
2.267837524E+1,2.071380615E+1
1.075744629E+1,1.079559326E+1
2.702713013E+1,2.510070801E+1
4.940032959E+1,4.602432251E+1
5.792617798E+1,5.527496338E+1
7.349014282E+1,6.944656372E+1
6.278991699E+1,5.657196045E+1
6.057739258E+1,5.462646484E+1
4.592895508E+1,4.203796387E+1
2.836227417E+1,2.801895142E+1
2.922058105E+1,2.756118774E+1
2.315521240E+1,2.120971680E+1
3.665924072E+1,3.311157227E+1
7.324218750E+1,6.364822388E+1
9.586334229E+1,8.859634399E+1
1.286506653E+2,1.158332825E+2
1.235389709E+2,1.122474670E+2
1.349258423E+2,1.213455200E+2
9.035110474E+1,8.441925049E+1
5.453109741E+1,5.022048950E+1
3.311157227E+1,2.899169922E+1
2.750396729E+1,2.428054810E+1
2.136230469E+1,1.850128174E+1
1.581192017E+1,1.432418823E+1
1.932144165E+1,1.789093018E+1
2.283096313E+1,1.943588257E+1
1.230239868E+1,1.167297363E+1
1.157760620E+1,1.037597656E+1
1.531600952E+1,1.319885254E+1
1.535415649E+1,1.371383667E+1
1.811981201E+1,1.722335815E+1
1.932144165E+1,1.768112183E+1
2.601623535E+1,2.439498901E+1
4.087448120E+1,3.822326660E+1
5.023956299E+1,4.388809204E+1
6.729125977E+1,6.052017212E+1
8.232116699E+1,7.707595825E+1
7.913589478E+1,7.246017456E+1
5.558013916E+1,5.203247070E+1
3.873825073E+1,3.911972046E+1
2.510070801E+1,2.313613892E+1
3.259658813E+1,2.992630005E+1
3.684997559E+1,3.362655640E+1
5.310058594E+1,4.734039307E+1
6.921768188E+1,6.233215332E+1
6.273269653E+1,5.567550659E+1
4.976272583E+1,4.425048828E+1
3.431320190E+1,3.112792969E+1
1.943588257E+1,1.722335815E+1
1.956939697E+1,1.787185669E+1
1.476287842E+1,1.409530640E+1
1.993179321E+1,1.724243164E+1
2.134323120E+1,1.985549927E+1
3.911972046E+1,3.519058228E+1
3.004074097E+1,2.771377563E+1
3.755569458E+1,3.526687622E+1
4.983901978E+1,4.617691040E+1
6.500244141E+1,5.661010742E+1
5.514144897E+1,5.172729492E+1
6.111145020E+1,5.498886108E+1
6.614685059E+1,6.275177002E+1
6.290435791E+1,5.975723267E+1
4.484176636E+1,4.072189331E+1
3.225326538E+1,3.118515015E+1
1.817703247E+1,1.718521118E+1
1.457214355E+1,1.264572144E+1
1.670837402E+1,1.533508301E+1
3.654479980E+1,3.274917603E+1
4.528045654E+1,4.241943359E+1
5.142211914E+1,4.682540894E+1
5.895614624E+1,5.361557007E+1
5.887985229E+1,5.504608154E+1
6.877899170E+1,6.078720093E+1
7.787704468E+1,7.036209106E+1
9.449005127E+1,8.777618408E+1
1.374626160E+2,1.253700256E+2
1.505279541E+2,1.358413696E+2
1.756477356E+2,1.584243774E+2
1.605987549E+2,1.479530334E+2
1.523399353E+2,1.373672485E+2
1.132583618E+2,1.015472412E+2
8.777618408E+1,8.264541626E+1
4.720687866E+1,4.169464111E+1
4.522323608E+1,4.089355469E+1
5.746841431E+1,5.264282227E+1
6.683349609E+1,6.219863892E+1
7.530212402E+1,7.270812988E+1
7.520675659E+1,7.257461548E+1
8.205413818E+1,7.516860962E+1
7.661819458E+1,6.956100464E+1
4.945755005E+1,4.447937012E+1
3.786087036E+1,3.496170044E+1
2.136230469E+1,1.953125000E+1
2.296447754E+1,1.893997192E+1
1.966476440E+1,1.714706421E+1
1.546859741E+1,1.398086548E+1
2.075195312E+1,2.052307129E+1
2.023696899E+1,1.785278320E+1
1.571655273E+1,1.392364502E+1
1.506805420E+1,1.411437988E+1
2.315521240E+1,2.059936523E+1
2.508163452E+1,2.117156982E+1
2.727508545E+1,2.588272095E+1
4.669189453E+1,4.383087158E+1
5.298614502E+1,4.949569702E+1
8.159637451E+1,7.587432861E+1
9.063720703E+1,8.520126343E+1
7.606506348E+1,7.133483887E+1
8.323669434E+1,7.421493530E+1
7.976531982E+1,7.644653320E+1
7.425308228E+1,6.856918335E+1
6.452560425E+1,5.990982056E+1
5.039215088E+1,4.697799683E+1
4.459381104E+1,3.967285156E+1
2.618789673E+1,2.450942993E+1
2.500534058E+1,2.206802368E+1
1.741409302E+1,1.541137695E+1
1.956939697E+1,1.831054687E+1
2.723693848E+1,2.590179443E+1
3.374099731E+1,3.114700317E+1
6.248474121E+1,5.546569824E+1
6.580352783E+1,6.092071533E+1
9.271621704E+1,8.457183838E+1
1.168060303E+2,1.087570190E+2
1.406669617E+2,1.296234131E+2
1.694297791E+2,1.517486572E+2
1.618385315E+2,1.517105103E+2
1.808738708E+2,1.659774780E+2
1.801300049E+2,1.700401306E+2
1.866340637E+2,1.690864563E+2
2.079582214E+2,1.833343506E+2
1.961326599E+2,1.782417297E+2
1.921272278E+2,1.743698120E+2
1.651191711E+2,1.543807983E+2
1.636314392E+2,1.529502869E+2
1.200294495E+2,1.101112366E+2
9.460449219E+1,8.756637573E+1
7.352828979E+1,6.843566895E+1
4.024505615E+1,3.576278687E+1
3.179550171E+1,2.925872803E+1
2.614974976E+1,2.410888672E+1
2.643585205E+1,2.616882324E+1
3.473281860E+1,3.025054932E+1
4.459381104E+1,4.165649414E+1
5.229949951E+1,5.022048950E+1
7.400512695E+1,6.799697876E+1
1.037788391E+2,9.433746338E+1
1.411819458E+2,1.256370544E+2
1.735496521E+2,1.597213745E+2
1.847457886E+2,1.709175110E+2
2.033615112E+2,1.858329773E+2
1.973915100E+2,1.852798462E+2
1.828575134E+2,1.675033569E+2
1.815414429E+2,1.651000977E+2
1.485443115E+2,1.375389099E+2
1.608657837E+2,1.445770264E+2
1.283264160E+2,1.169395447E+2
1.125144958E+2,1.037025452E+2
9.283065796E+1,8.335113525E+1
7.223129272E+1,6.738662720E+1
6.103515625E+1,5.558013916E+1
6.540298462E+1,5.756378174E+1
6.366729736E+1,5.754470825E+1
6.299972534E+1,5.891799927E+1
5.817413330E+1,5.178451538E+1
4.371643066E+1,4.087448120E+1
4.812240601E+1,4.404067993E+1
5.308151245E+1,4.852294922E+1
5.212783813E+1,4.543304443E+1
4.411697388E+1,3.860473633E+1
4.436492920E+1,4.182815552E+1
2.777099609E+1,2.710342407E+1
2.304077148E+1,2.092361450E+1
1.836776733E+1,1.724243164E+1
1.588821411E+1,1.361846924E+1
1.810073853E+1,1.617431641E+1
2.733230591E+1,2.481460571E+1
3.171920776E+1,2.672195435E+1
2.931594849E+1,2.763748169E+1
4.941940308E+1,4.594802856E+1
4.447937012E+1,4.095077515E+1
5.563735962E+1,5.105972290E+1
6.462097168E+1,5.989074707E+1
6.000518799E+1,5.479812622E+1
6.120681763E+1,5.535125732E+1
6.572723389E+1,6.021499634E+1
4.993438721E+1,4.676818848E+1
4.558563232E+1,4.152297974E+1
4.812240601E+1,4.375457764E+1
6.565093994E+1,5.897521973E+1
7.062911987E+1,6.406784058E+1
5.836486816E+1,5.214691162E+1
5.302429199E+1,4.699707031E+1
5.060195923E+1,4.558563232E+1
4.262924194E+1,4.131317139E+1
5.111694336E+1,4.405975342E+1
3.862380981E+1,3.503799438E+1
3.335952759E+1,3.028869629E+1
3.652572632E+1,3.292083740E+1
4.657745361E+1,4.327774048E+1
4.600524902E+1,4.167556763E+1
4.711151123E+1,4.539489746E+1
4.484176636E+1,3.910064697E+1
4.423141479E+1,4.003524780E+1
3.437042236E+1,3.097534180E+1
4.047393799E+1,3.746032715E+1
3.452301025E+1,3.086090088E+1
3.351211548E+1,2.874374390E+1
3.244400024E+1,3.002166748E+1
3.673553467E+1,3.067016602E+1
4.026412964E+1,3.520965576E+1
3.198623657E+1,2.748489380E+1
3.877639771E+1,3.551483154E+1
3.648757935E+1,3.377914429E+1
3.383636475E+1,2.943038940E+1
3.992080688E+1,3.620147705E+1
2.838134766E+1,2.555847168E+1
2.861022949E+1,2.639770508E+1
3.341674805E+1,3.053665161E+1
2.450942993E+1,2.128601074E+1
1.453399658E+1,1.449584961E+1
1.869201660E+1,1.770019531E+1
2.037048340E+1,1.760482788E+1
1.701354980E+1,1.655578613E+1
2.609252930E+1,2.305984497E+1
2.990722656E+1,2.790451050E+1
5.107879639E+1,4.568099976E+1
6.393432617E+1,5.949020386E+1
8.222579956E+1,7.305145264E+1
1.087188721E+2,9.635925293E+1
9.172439575E+1,8.298873901E+1
1.264762878E+2,1.182365417E+2
1.150131226E+2,1.082229614E+2
1.191902161E+2,1.127052307E+2
1.129722595E+2,1.014709473E+2
8.728027344E+1,8.142471313E+1
6.149291992E+1,5.638122559E+1
4.608154297E+1,4.541397095E+1
3.690719604E+1,3.162384033E+1
2.628326416E+1,2.286911011E+1
3.301620483E+1,3.149032593E+1
3.952026367E+1,3.669738770E+1
4.575729370E+1,4.247665405E+1
5.029678345E+1,4.781723022E+1
7.246017456E+1,6.669998169E+1
8.033752441E+1,7.312774658E+1
8.253097534E+1,7.526397705E+1
7.812500000E+1,7.106781006E+1
8.134841919E+1,7.400512695E+1
7.856369019E+1,7.059097290E+1
6.206512451E+1,5.813598633E+1
4.264831543E+1,3.988265991E+1
3.879547119E+1,3.622055054E+1
2.496719360E+1,2.344131470E+1
1.853942871E+1,1.539230347E+1
1.276016235E+1,1.144409180E+1
1.356124878E+1,1.220703125E+1
1.731872559E+1,1.634597778E+1
2.342224121E+1,2.151489258E+1
3.675460815E+1,3.236770630E+1
4.219055176E+1,3.873825073E+1
5.455017090E+1,4.970550537E+1
7.896423340E+1,7.335662842E+1
7.022857666E+1,6.530761719E+1
7.991790771E+1,7.303237915E+1
7.455825806E+1,6.866455078E+1
6.223678589E+1,5.580902100E+1
6.078720093E+1,5.298614502E+1
4.644393921E+1,4.276275635E+1
3.967285156E+1,3.643035889E+1
3.631591797E+1,3.320693970E+1
2.490997314E+1,2.237319946E+1
2.462387085E+1,2.191543579E+1
2.258300781E+1,1.907348633E+1
2.471923828E+1,2.515792847E+1
3.286361694E+1,3.065109253E+1
3.410339355E+1,3.105163574E+1
4.358291626E+1,4.104614258E+1
4.869461060E+1,4.364013672E+1
5.828857422E+1,5.180358887E+1
6.473541260E+1,6.248474121E+1
7.284164429E+1,6.748199463E+1
6.879806519E+1,6.328582764E+1
4.278182983E+1,3.746032715E+1
3.551483154E+1,3.358840942E+1
2.088546753E+1,1.918792725E+1
1.701354980E+1,1.661300659E+1
1.831054687E+1,1.602172852E+1
2.435684204E+1,2.172470093E+1
3.232955933E+1,2.883911133E+1
3.541946411E+1,3.263473511E+1
4.186630249E+1,3.694534302E+1
5.289077759E+1,4.858016968E+1
5.373001099E+1,5.130767822E+1
6.900787354E+1,6.132125854E+1
7.104873657E+1,6.444931030E+1
5.527496338E+1,4.837036133E+1
3.103256226E+1,2.960205078E+1
2.250671387E+1,1.955032349E+1
1.491546631E+1,1.285552979E+1
1.188278198E+1,1.089096069E+1
1.455307007E+1,1.325607300E+1
1.617431641E+1,1.504898071E+1
1.266479492E+1,1.131057739E+1
1.356124878E+1,1.194000244E+1
1.436233521E+1,1.310348511E+1
1.325607300E+1,1.241683960E+1
1.424789429E+1,1.321792603E+1
1.457214355E+1,1.375198364E+1
